age,housing,loan,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,sin_month,cos_month,sin_day_of_week,cos_day_of_week,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,poutcome_failure,poutcome_nonexistent,poutcome_success,contact_cellular,contact_telephone
48,0,1,119.0,2,999,0,1.4,94.465,-41.8,4.96,5228.1,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,0,0,68.0,3,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
43,1,0,173.0,1,999,0,1.4,94.465,-41.8,4.962,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
45,0,0,333.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
32,1,1,152.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
30,1,0,142.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
60,1,0,448.0,3,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
32,1,0,77.0,2,999,0,1.4,93.918,-42.7,4.958,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
32,0,0,78.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
54,1,0,39.0,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
53,1,0,8.0,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
27,1,0,43.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
29,0,0,342.0,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
38,1,0,26.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
28,0,0,186.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
37,1,0,316.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
37,1,0,481.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
30,1,0,78.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
32,1,0,159.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
43,1,0,534.0,1,999,0,1.4,93.918,-42.7,4.958,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
35,1,0,126.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
42,0,0,295.0,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
39,1,0,391.0,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
41,1,0,1138.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
38,0,0,182.0,3,999,0,1.4,93.918,-42.7,4.96,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
29,1,0,289.0,2,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
33,1,0,1019.0,11,999,0,1.4,93.918,-42.7,4.957,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
41,1,0,279.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
45,1,0,165.0,1,999,2,-1.8,93.876,-40.0,0.692,5008.7,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
35,1,0,146.0,3,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
56,1,0,172.0,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,1,0,188.0,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
41,1,1,341.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
41,0,0,105.0,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
31,0,0,157.0,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
29,1,1,202.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
48,0,0,284.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
24,1,1,316.0,3,999,1,-1.7,94.215,-40.3,0.835,4991.6,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
53,0,0,64.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
56,1,0,41.0,7,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
32,1,0,322.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
29,0,0,71.0,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
32,1,0,106.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
28,1,1,604.0,6,999,0,1.4,94.465,-41.8,4.962,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
33,1,0,201.0,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
28,0,0,265.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
43,1,0,180.0,5,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
54,1,0,173.0,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
31,1,0,111.0,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
36,1,0,140.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
56,0,0,135.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
45,1,1,474.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
54,0,0,112.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
48,1,0,193.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
35,1,0,252.0,5,999,0,1.4,93.444,-36.1,4.967,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
27,1,0,88.0,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
51,1,0,212.0,1,999,0,-2.9,92.201,-31.4,0.829,5076.2,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
40,0,0,136.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
36,1,0,88.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
34,0,0,29.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
44,1,0,10.0,5,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
37,1,0,286.0,2,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
52,1,0,362.0,2,999,0,1.4,93.444,-36.1,4.966,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
23,0,1,343.0,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
39,1,0,36.0,6,999,0,-1.8,92.893,-46.2,1.354,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
34,1,1,136.0,1,999,0,-1.8,92.843,-50.0,1.726,5099.1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
36,1,0,422.0,1,3,2,-1.7,94.055,-39.8,0.72,4991.6,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
43,1,0,286.0,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
45,1,0,121.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
34,1,0,377.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
37,0,0,298.0,2,999,0,-3.4,92.649,-30.1,0.719,5017.5,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32,1,0,55.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
37,1,0,300.0,1,999,2,-1.7,94.055,-39.8,0.748,4991.6,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
66,1,0,210.0,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
32,0,0,271.0,5,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
35,1,0,26.0,4,999,2,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
30,0,0,212.0,4,999,0,-1.7,94.055,-39.8,0.72,4991.6,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
33,0,0,131.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
57,1,0,145.0,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
57,1,0,107.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
47,0,0,67.0,6,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
56,0,0,185.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38,1,1,62.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
40,1,1,52.0,10,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
59,0,0,146.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
31,0,0,854.0,1,999,0,-3.0,92.713,-33.0,0.715,5023.5,-2.4492935982947064e-16,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
34,1,0,244.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
28,0,1,261.0,1,999,1,-1.7,94.027,-38.3,0.899,4991.6,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
40,1,1,141.0,9,999,0,1.1,93.994,-36.4,4.864,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
42,1,0,163.0,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
49,1,0,161.0,4,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
48,1,1,64.0,1,999,0,1.4,93.918,-42.7,4.958,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
41,0,0,79.0,8,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
37,1,0,364.0,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,-0.866025403784439,0.4999999999999993,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
39,1,1,149.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
42,1,1,11.0,8,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
32,0,0,1090.0,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
47,1,0,145.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
35,0,0,139.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
60,1,0,259.0,1,999,0,1.4,93.444,-36.1,4.962,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
30,1,0,18.0,11,999,0,1.4,93.918,-42.7,4.958,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
54,0,1,249.0,6,999,0,1.4,94.465,-41.8,4.967,5228.1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
39,1,0,85.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
43,1,1,252.0,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,0,0,857.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
48,1,1,231.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
37,0,1,95.0,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
